query,tenant,reference_debit_note_number,ogPdi,ogInvoiceId,ogInvoiceNo,correctPdi
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9737 AND reference_debit_note_number = 'P0224-25A0000554' AND status = 'DISPATCH_READY';",th223,P0224-25A0000554,2058,69104,909837657,2058
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9738 AND reference_debit_note_number = 'P0224-25A0000554' AND status = 'DISPATCH_READY';",th223,P0224-25A0000554,2058,69102,909837554,2058
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9739 AND reference_debit_note_number = 'P0224-25A0000554' AND status = 'DISPATCH_READY';",th223,P0224-25A0000554,2058,114880,909847710,2058
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9740 AND reference_debit_note_number = 'P0224-25A0000554' AND status = 'DISPATCH_READY';",th223,P0224-25A0000554,2058,114517,909845983,2058
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9741 AND reference_debit_note_number = 'P0224-25A0000554' AND status = 'DISPATCH_READY';",th223,P0224-25A0000554,1000,80030,290932051,2058
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9742 AND reference_debit_note_number = 'P0224-25A0000554' AND status = 'DISPATCH_READY';",th223,P0224-25A0000554,13506,93844,BT-22-704,2058
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9743 AND reference_debit_note_number = 'P0224-25A0000554' AND status = 'DISPATCH_READY';",th223,P0224-25A0000554,13506,96944,BT-23-1828,2058
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9746 AND reference_debit_note_number = 'P0224-25A0000555' AND status = 'DISPATCH_READY';",th223,P0224-25A0000555,2058,115701,909850796,2058
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9747 AND reference_debit_note_number = 'P0224-25A0000555' AND status = 'DISPATCH_READY';",th223,P0224-25A0000555,2058,115699,909850797,2058
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9748 AND reference_debit_note_number = 'P0224-25A0000555' AND status = 'DISPATCH_READY';",th223,P0224-25A0000555,2058,115596,909849670,2058
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9749 AND reference_debit_note_number = 'P0224-25A0000555' AND status = 'DISPATCH_READY';",th223,P0224-25A0000555,2058,114529,909845984,2058
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9750 AND reference_debit_note_number = 'P0224-25A0000555' AND status = 'DISPATCH_READY';",th223,P0224-25A0000555,2058,115130,909849398,2058
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9751 AND reference_debit_note_number = 'P0224-25A0000555' AND status = 'DISPATCH_READY';",th223,P0224-25A0000555,2058,115697,909850798,2058
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9752 AND reference_debit_note_number = 'P0224-25A0000555' AND status = 'DISPATCH_READY';",th223,P0224-25A0000555,2058,115600,909849668,2058
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9753 AND reference_debit_note_number = 'P0224-25A0000555' AND status = 'DISPATCH_READY';",th223,P0224-25A0000555,2058,115595,909849669,2058
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9754 AND reference_debit_note_number = 'P0224-25A0000555' AND status = 'DISPATCH_READY';",th223,P0224-25A0000555,2058,116149,909851117,2058
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9755 AND reference_debit_note_number = 'P0224-25A0000555' AND status = 'DISPATCH_READY';",th223,P0224-25A0000555,2058,114524,909845981,2058
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9756 AND reference_debit_note_number = 'P0224-25A0000555' AND status = 'DISPATCH_READY';",th223,P0224-25A0000555,2058,116155,909851119,2058
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9757 AND reference_debit_note_number = 'P0224-25A0000555' AND status = 'DISPATCH_READY';",th223,P0224-25A0000555,2058,69275,909838334,2058
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9758 AND reference_debit_note_number = 'P0224-25A0000555' AND status = 'DISPATCH_READY';",th223,P0224-25A0000555,2058,70374,909840477,2058
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9759 AND reference_debit_note_number = 'P0224-25A0000555' AND status = 'DISPATCH_READY';",th223,P0224-25A0000555,2058,72343,909842612,2058
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9760 AND reference_debit_note_number = 'P0224-25A0000555' AND status = 'DISPATCH_READY';",th223,P0224-25A0000555,2058,114877,909847711,2058
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9761 AND reference_debit_note_number = 'P0224-25A0000555' AND status = 'DISPATCH_READY';",th223,P0224-25A0000555,2058,114881,909847709,2058
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9762 AND reference_debit_note_number = 'P0224-25A0000555' AND status = 'DISPATCH_READY';",th223,P0224-25A0000555,2058,115042,909848335,2058
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9763 AND reference_debit_note_number = 'P0224-25A0000555' AND status = 'DISPATCH_READY';",th223,P0224-25A0000555,2058,115132,909849400,2058
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9764 AND reference_debit_note_number = 'P0224-25A0000555' AND status = 'DISPATCH_READY';",th223,P0224-25A0000555,2058,115700,909850795,2058
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9765 AND reference_debit_note_number = 'P0224-25A0000555' AND status = 'DISPATCH_READY';",th223,P0224-25A0000555,2058,115128,909849394,2058
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9766 AND reference_debit_note_number = 'P0224-25A0000555' AND status = 'DISPATCH_READY';",th223,P0224-25A0000555,2058,115040,909848415,2058
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9767 AND reference_debit_note_number = 'P0224-25A0000555' AND status = 'DISPATCH_READY';",th223,P0224-25A0000555,2058,115698,909850799,2058
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9768 AND reference_debit_note_number = 'P0224-25A0000555' AND status = 'DISPATCH_READY';",th223,P0224-25A0000555,2058,115110,909848595,2058
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9769 AND reference_debit_note_number = 'P0224-25A0000555' AND status = 'DISPATCH_READY';",th223,P0224-25A0000555,2058,115047,909848341,2058
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9770 AND reference_debit_note_number = 'P0224-25A0000555' AND status = 'DISPATCH_READY';",th223,P0224-25A0000555,1000,80318,290918561,2058
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9771 AND reference_debit_note_number = 'P0224-25A0000555' AND status = 'DISPATCH_READY';",th223,P0224-25A0000555,1000,79806,290944070,2058
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9772 AND reference_debit_note_number = 'P0224-25A0000555' AND status = 'DISPATCH_READY';",th223,P0224-25A0000555,1000,79998,290914343,2058
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9773 AND reference_debit_note_number = 'P0224-25A0000555' AND status = 'DISPATCH_READY';",th223,P0224-25A0000555,1000,80152,290893844,2058
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9909 AND reference_debit_note_number = 'P0224-25A0000562' AND status = 'DISPATCH_READY';",th223,P0224-25A0000562,101056,112903,SD2307001107,101056
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9910 AND reference_debit_note_number = 'P0224-25A0000562' AND status = 'DISPATCH_READY';",th223,P0224-25A0000562,101056,106622,DL22B1517422,101056
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9911 AND reference_debit_note_number = 'P0224-25A0000562' AND status = 'DISPATCH_READY';",th223,P0224-25A0000562,101056,104245,DL22B1514661,101056
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9912 AND reference_debit_note_number = 'P0224-25A0000562' AND status = 'DISPATCH_READY';",th223,P0224-25A0000562,101056,113412,SD2307041223,101056
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9913 AND reference_debit_note_number = 'P0224-25A0000562' AND status = 'DISPATCH_READY';",th223,P0224-25A0000562,101056,113349,SD2307013286,101056
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9914 AND reference_debit_note_number = 'P0224-25A0000562' AND status = 'DISPATCH_READY';",th223,P0224-25A0000562,101056,113243,SD2307031775,101056
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9915 AND reference_debit_note_number = 'P0224-25A0000562' AND status = 'DISPATCH_READY';",th223,P0224-25A0000562,101056,103925,DL22B1510361,101056
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9916 AND reference_debit_note_number = 'P0224-25A0000562' AND status = 'DISPATCH_READY';",th223,P0224-25A0000562,101056,104124,DL22B1512433,101056
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9917 AND reference_debit_note_number = 'P0224-25A0000562' AND status = 'DISPATCH_READY';",th223,P0224-25A0000562,101056,113131,SD2307001098,101056
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9918 AND reference_debit_note_number = 'P0224-25A0000562' AND status = 'DISPATCH_READY';",th223,P0224-25A0000562,101056,113279,SD2407005972,101056
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9919 AND reference_debit_note_number = 'P0224-25A0000562' AND status = 'DISPATCH_READY';",th223,P0224-25A0000562,101056,102565,DL22B1509256,101056
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9920 AND reference_debit_note_number = 'P0224-25A0000562' AND status = 'DISPATCH_READY';",th223,P0224-25A0000562,101056,113209,SD2307021712,101056
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9921 AND reference_debit_note_number = 'P0224-25A0000562' AND status = 'DISPATCH_READY';",th223,P0224-25A0000562,101056,113274,SD2307021716,101056
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9922 AND reference_debit_note_number = 'P0224-25A0000562' AND status = 'DISPATCH_READY';",th223,P0224-25A0000562,101056,113257,SD2307013279,101056
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9923 AND reference_debit_note_number = 'P0224-25A0000562' AND status = 'DISPATCH_READY';",th223,P0224-25A0000562,101056,113315,SD2307023354,101056
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9924 AND reference_debit_note_number = 'P0224-25A0000562' AND status = 'DISPATCH_READY';",th223,P0224-25A0000562,101056,112883,SD2307044082,101056
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9925 AND reference_debit_note_number = 'P0224-25A0000562' AND status = 'DISPATCH_READY';",th223,P0224-25A0000562,101056,113353,SD2307014151,101056
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9926 AND reference_debit_note_number = 'P0224-25A0000562' AND status = 'DISPATCH_READY';",th223,P0224-25A0000562,101056,113423,SD2307038843,101056
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9927 AND reference_debit_note_number = 'P0224-25A0000562' AND status = 'DISPATCH_READY';",th223,P0224-25A0000562,101056,113397,SD2307035382,101056
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9928 AND reference_debit_note_number = 'P0224-25A0000562' AND status = 'DISPATCH_READY';",th223,P0224-25A0000562,101056,113192,SD2307035776,101056
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9929 AND reference_debit_note_number = 'P0224-25A0000562' AND status = 'DISPATCH_READY';",th223,P0224-25A0000562,101056,107211,DL21B1511983,101056
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9930 AND reference_debit_note_number = 'P0224-25A0000562' AND status = 'DISPATCH_READY';",th223,P0224-25A0000562,101056,113153,SD2307029023,101056
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9931 AND reference_debit_note_number = 'P0224-25A0000562' AND status = 'DISPATCH_READY';",th223,P0224-25A0000562,101056,113309,SD2307019643,101056
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9932 AND reference_debit_note_number = 'P0224-25A0000562' AND status = 'DISPATCH_READY';",th223,P0224-25A0000562,101056,113366,SD2407008610,101056
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9933 AND reference_debit_note_number = 'P0224-25A0000562' AND status = 'DISPATCH_READY';",th223,P0224-25A0000562,101056,113308,SD2307001105,101056
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9934 AND reference_debit_note_number = 'P0224-25A0000562' AND status = 'DISPATCH_READY';",th223,P0224-25A0000562,101056,113193,SD2307019660,101056
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9935 AND reference_debit_note_number = 'P0224-25A0000562' AND status = 'DISPATCH_READY';",th223,P0224-25A0000562,101056,112568,SD2407024393,101056
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9936 AND reference_debit_note_number = 'P0224-25A0000562' AND status = 'DISPATCH_READY';",th223,P0224-25A0000562,101056,113239,SD2307016324,101056
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9937 AND reference_debit_note_number = 'P0224-25A0000562' AND status = 'DISPATCH_READY';",th223,P0224-25A0000562,101056,112966,SD2307016927,101056
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9938 AND reference_debit_note_number = 'P0224-25A0000562' AND status = 'DISPATCH_READY';",th223,P0224-25A0000562,101056,113337,SD2307012603,101056
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9939 AND reference_debit_note_number = 'P0224-25A0000562' AND status = 'DISPATCH_READY';",th223,P0224-25A0000562,101056,113305,SD2307013287,101056
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9940 AND reference_debit_note_number = 'P0224-25A0000562' AND status = 'DISPATCH_READY';",th223,P0224-25A0000562,101056,113416,SD2307035079,101056
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9941 AND reference_debit_note_number = 'P0224-25A0000562' AND status = 'DISPATCH_READY';",th223,P0224-25A0000562,101056,113046,SD2307033519,101056
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9942 AND reference_debit_note_number = 'P0224-25A0000562' AND status = 'DISPATCH_READY';",th223,P0224-25A0000562,101056,113275,SD2407000526,101056
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9943 AND reference_debit_note_number = 'P0224-25A0000562' AND status = 'DISPATCH_READY';",th223,P0224-25A0000562,101056,113114,SD2307016318,101056
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9944 AND reference_debit_note_number = 'P0224-25A0000562' AND status = 'DISPATCH_READY';",th223,P0224-25A0000562,101056,111974,SD2307019095,101056
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9945 AND reference_debit_note_number = 'P0224-25A0000562' AND status = 'DISPATCH_READY';",th223,P0224-25A0000562,101056,106473,DL22B1502758,101056
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9946 AND reference_debit_note_number = 'P0224-25A0000562' AND status = 'DISPATCH_READY';",th223,P0224-25A0000562,101056,113217,SD2307037427,101056
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9947 AND reference_debit_note_number = 'P0224-25A0000562' AND status = 'DISPATCH_READY';",th223,P0224-25A0000562,101056,113396,SD2307039779,101056
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9948 AND reference_debit_note_number = 'P0224-25A0000562' AND status = 'DISPATCH_READY';",th223,P0224-25A0000562,101056,103785,DL22B1509306,101056
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9949 AND reference_debit_note_number = 'P0224-25A0000562' AND status = 'DISPATCH_READY';",th223,P0224-25A0000562,101056,115676,SD2507021165,101056
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9950 AND reference_debit_note_number = 'P0224-25A0000562' AND status = 'DISPATCH_READY';",th223,P0224-25A0000562,101044,112847,SD2307028825,101056
